perc_premium_paid_by_cash_credit,age_in_days,Income,application_underwriting_score,no_of_premiums_paid,sourcing_channel,residence_area_type,premium,target,mocked_target
1.0,23365.0,185130.0,99.13,5.0,0,1,9600.0,1.0,0
0.067,21549.0,293890.0,99.68,8.0,0,1,18000.0,1.0,0
0.145,13875.0,194150.0,98.62,11.0,1,1,13800.0,1.0,0
0.02,24468.0,120110.0,99.88,6.0,0,1,5400.0,1.0,1
0.385,18993.0,130040.0,98.29,15.0,0,0,3300.0,1.0,0
0.301,18991.0,335590.0,98.66,22.0,2,1,20100.0,1.0,1
0.021,25200.0,129700.0,99.88,5.0,0,1,3300.0,1.0,1
0.768,16071.0,105140.0,98.51,7.0,2,1,7500.0,1.0,0
0.304,23739.0,362430.0,98.95,25.0,0,1,18000.0,1.0,0
0.064,17897.0,300030.0,99.02,13.0,2,0,7500.0,1.0,0
0.054,25557.0,163050.0,98.42,10.0,0,0,9600.0,1.0,1
0.023,20082.0,157220.0,99.33,25.0,1,1,5400.0,1.0,1
0.0,12788.0,162140.0,99.7,7.0,2,1,18000.0,1.0,1
0.121,20817.0,223420.0,99.42,8.0,0,1,11700.0,1.0,0
0.155,24468.0,630080.0,99.64,12.0,1,0,5400.0,1.0,0
0.335,20817.0,230700.0,98.76,14.0,0,1,11700.0,1.0,0
0.036,18627.0,83020.0,99.53,11.0,1,1,5400.0,1.0,0
0.887,18258.0,125090.0,97.4,11.0,0,0,5400.0,1.0,0
0.484,27755.0,90080.0,99.56,11.0,0,1,3300.0,1.0,0
1.0,24460.0,510130.0,99.01,11.0,0,1,13800.0,1.0,0
0.002,14614.0,275110.0,98.78,12.0,3,1,20100.0,1.0,1
0.175,18992.0,126050.0,98.59,11.0,1,1,7500.0,1.0,0
0.06,28480.0,225110.0,99.72,19.0,0,0,15900.0,1.0,1
0.32,20820.0,100140.0,98.69,9.0,1,1,5400.0,1.0,1
0.938,13515.0,272310.0,99.28,8.0,2,1,18000.0,1.0,0
0.681,30674.0,80120.0,98.7,8.0,0,1,5400.0,1.0,1
0.918,20455.0,104320.0,99.43,6.0,2,0,5700.0,1.0,0
0.924,16437.0,111900.0,98.88,9.0,2,1,1200.0,1.0,1
0.937,21546.0,319310.0,99.84,3.0,2,0,1200.0,1.0,0
0.023,16433.0,196960.0,99.23,9.0,0,0,9600.0,1.0,0
0.788,10591.0,212550.0,99.73,5.0,0,0,13800.0,1.0,0
1.0,21549.0,540050.0,99.85,5.0,1,1,30600.0,1.0,1
0.474,20447.0,135090.0,98.13,15.0,0,1,9600.0,1.0,1
0.644,15700.0,108030.0,98.06,7.0,3,1,5400.0,1.0,0
0.0,28117.0,200060.0,99.16,17.0,1,0,13800.0,1.0,1
0.113,18257.0,130560.0,98.77,8.0,0,1,5400.0,1.0,0
0.059,19720.0,144090.0,98.66,9.0,0,0,1200.0,1.0,1
0.554,10596.0,91760.0,98.86,9.0,0,1,5400.0,1.0,0
0.51,19723.0,180100.0,98.56,19.0,1,1,9600.0,1.0,0
0.023,27016.0,81100.0,99.59,14.0,0,1,5400.0,1.0,1
0.026,22640.0,108120.0,99.87,5.0,1,1,5400.0,1.0,0
0.028,23367.0,144030.0,99.53,9.0,0,1,9600.0,1.0,1
0.0,15702.0,180100.0,99.09,12.0,3,0,5400.0,1.0,1
0.025,28114.0,75110.0,99.89,6.0,0,1,5700.0,1.0,1
0.456,22638.0,60040.0,99.61,12.0,0,0,5400.0,1.0,1
0.03,27381.0,150150.0,99.88,7.0,0,0,9600.0,1.0,1
0.151,10597.0,100120.0,99.88,4.0,0,1,5700.0,1.0,0
0.026,24830.0,302070.0,99.53,9.0,0,0,9600.0,1.0,1
0.875,24095.0,32740.0,99.01,5.0,0,0,1200.0,1.0,0
0.465,24105.0,95270.0,99.0,10.0,0,0,1200.0,1.0,0
0.929,10225.0,42100.0,99.42,9.0,0,1,1200.0,1.0,0
0.335,18989.0,222030.0,99.51,14.0,0,0,5400.0,1.0,1
1.0,14246.0,33120.0,99.0,4.0,0,1,1200.0,1.0,0
0.199,9861.0,44230.0,99.19,11.0,0,0,5700.0,1.0,0
0.136,24103.0,283700.0,99.45,9.0,0,1,15900.0,0.0,0
0.178,20814.0,419790.0,99.19,16.0,0,1,43200.0,1.0,1
0.354,23001.0,96040.0,97.84,14.0,1,0,5400.0,1.0,1
0.262,25195.0,315990.0,99.8,7.0,0,1,24300.0,1.0,0
0.0,21542.0,303110.0,99.09,16.0,0,0,9600.0,1.0,0
0.014,23738.0,204310.0,99.37,9.0,1,1,1200.0,1.0,0
1.0,25194.0,90050.0,98.12,4.0,0,0,5400.0,1.0,0
0.041,25926.0,334130.0,99.77,11.0,0,0,9600.0,1.0,1
0.483,21184.0,202070.0,99.17,13.0,1,1,9600.0,1.0,0
0.025,19358.0,137610.0,99.47,22.0,0,1,7500.0,1.0,0
1.0,17895.0,81330.0,99.37,5.0,1,1,5700.0,0.0,0
0.0,17169.0,887630.0,99.59,10.0,3,1,7500.0,0.0,1
1.0,14974.0,81140.0,99.16,4.0,1,1,1200.0,1.0,1
0.022,14246.0,195030.0,99.05,8.0,0,0,5400.0,1.0,1
0.026,25199.0,240140.0,99.13,12.0,0,0,11700.0,1.0,0
0.045,19721.0,405350.0,99.58,9.0,1,1,3300.0,1.0,0
0.61,11323.0,214030.0,99.14,13.0,0,1,11700.0,1.0,0
0.905,21910.0,198540.0,98.66,10.0,0,0,9600.0,1.0,1
0.744,16802.0,75130.0,99.32,5.0,0,1,3300.0,1.0,1
0.024,27380.0,94050.0,98.82,11.0,0,1,1200.0,1.0,0
0.023,31039.0,72990.0,99.09,12.0,0,1,7500.0,1.0,0
1.0,9868.0,24130.0,98.5,4.0,0,1,1200.0,1.0,1
0.275,16070.0,351110.0,99.68,8.0,2,1,20100.0,1.0,0
0.462,24097.0,335430.0,99.72,16.0,0,1,18000.0,1.0,0
0.87,13517.0,906100.0,98.75,17.0,1,0,60000.0,0.0,0
0.004,21175.0,96970.0,98.44,7.0,0,0,1200.0,1.0,1
0.0,25556.0,127440.0,99.63,5.0,0,0,1200.0,1.0,1
0.305,18256.0,124840.0,99.62,5.0,0,0,5400.0,1.0,1
0.068,27747.0,250280.0,98.69,9.0,0,1,20100.0,1.0,1
0.037,20818.0,58350.0,96.85,11.0,3,0,5700.0,1.0,0
0.259,16799.0,265950.0,99.18,10.0,3,1,1200.0,1.0,0
1.0,17531.0,95350.0,98.87,7.0,2,1,7500.0,1.0,0
0.308,26295.0,600060.0,99.27,14.0,0,0,36900.0,1.0,0
0.004,23367.0,150130.0,99.55,10.0,0,1,7500.0,1.0,1
0.213,14615.0,91290.0,99.12,11.0,3,0,1200.0,1.0,0
0.544,18986.0,115780.0,98.91,13.0,0,1,5400.0,1.0,0
0.148,21183.0,197340.0,99.32,10.0,1,1,9600.0,1.0,0
0.368,17894.0,210150.0,98.83,13.0,2,0,3300.0,1.0,1
0.058,19716.0,150070.0,98.7,19.0,0,1,7500.0,1.0,1
0.01,24463.0,404780.0,99.48,16.0,2,0,24300.0,1.0,1
0.356,13881.0,76250.0,98.96,9.0,0,1,1200.0,1.0,1
0.965,15341.0,315140.0,99.41,11.0,3,1,18000.0,1.0,0
0.066,16437.0,296350.0,99.19,7.0,2,0,15900.0,1.0,1
0.082,25565.0,271420.0,99.86,7.0,0,0,11700.0,1.0,1
0.041,29575.0,84060.0,99.83,7.0,1,1,5400.0,1.0,0
0.537,22276.0,329430.0,99.66,6.0,0,1,13800.0,1.0,0
0.138,23367.0,262540.0,99.18,16.0,1,1,13800.0,1.0,0
0.011,9862.0,225060.0,98.53,13.0,0,1,13800.0,1.0,0
0.053,21907.0,140020.0,99.81,18.0,0,0,7500.0,1.0,0
0.739,12782.0,175080.0,98.69,12.0,2,0,5400.0,1.0,1
0.331,18624.0,365280.0,99.3,10.0,3,0,11700.0,1.0,1
0.093,12053.0,99740.0,98.89,9.0,0,0,5400.0,1.0,0
0.864,14980.0,157550.0,99.63,4.0,3,1,7500.0,1.0,0
0.155,18990.0,208500.0,98.78,17.0,1,1,3300.0,1.0,1
0.132,19355.0,74140.0,99.14,10.0,0,1,3300.0,1.0,1
0.288,14245.0,212330.0,99.6,7.0,1,1,5400.0,1.0,1
0.025,21548.0,189030.0,99.38,11.0,0,1,9600.0,1.0,0
0.292,11322.0,175030.0,99.25,9.0,0,1,13800.0,1.0,1
1.0,13882.0,202550.0,99.2,8.0,2,1,9600.0,1.0,0
0.979,17891.0,287570.0,98.7,5.0,0,0,11700.0,1.0,0
0.786,10231.0,105090.0,99.35,10.0,0,1,5400.0,1.0,0
0.618,13152.0,875150.0,99.44,13.0,3,1,45300.0,0.0,1
0.001,22643.0,30120.0,93.16,12.0,0,0,1200.0,1.0,0
0.143,22274.0,114140.0,99.82,10.0,0,1,3300.0,1.0,0
0.756,12056.0,71570.0,98.77,7.0,0,1,3300.0,1.0,0
0.52,15336.0,159910.0,99.53,6.0,2,1,1200.0,1.0,0
0.0,17525.0,310160.0,99.32,10.0,1,1,13800.0,1.0,1
0.885,17535.0,600040.0,99.01,9.0,2,0,32700.0,1.0,1
0.012,23731.0,161120.0,99.89,5.0,1,1,7500.0,1.0,1
0.119,18991.0,72850.0,97.04,15.0,1,1,1200.0,1.0,0
0.076,15338.0,150050.0,98.59,22.0,0,1,5400.0,1.0,1
0.662,16438.0,187560.0,98.21,11.0,3,0,13800.0,1.0,0
0.0,22640.0,294070.0,99.8,14.0,0,0,13800.0,1.0,0
0.002,22639.0,170070.0,98.9,8.0,1,0,7500.0,1.0,0
0.0,23008.0,1440070.0,99.83,11.0,1,0,45300.0,1.0,0
0.041,29208.0,312620.0,99.89,6.0,0,1,1200.0,1.0,0
0.169,16440.0,120150.0,99.18,15.0,0,1,9600.0,1.0,0
0.001,15708.0,129610.0,98.84,16.0,3,1,7500.0,1.0,1
0.894,19359.0,222110.0,98.75,10.0,0,1,7500.0,1.0,0
0.074,17535.0,265040.0,97.74,29.0,3,0,9600.0,1.0,0
0.11,15340.0,165060.0,99.33,5.0,2,0,13800.0,1.0,1
0.405,20087.0,1604260.0,99.84,12.0,0,0,60000.0,1.0,1
0.634,11326.0,438130.0,99.04,16.0,3,0,39000.0,1.0,1
0.005,27017.0,152520.0,96.97,15.0,1,0,5400.0,1.0,0
0.147,18986.0,77580.0,97.74,10.0,0,0,5400.0,1.0,1
1.0,13148.0,105150.0,99.88,2.0,1,1,5400.0,1.0,0
0.015,13512.0,83310.0,99.37,9.0,3,0,3300.0,1.0,1
0.791,18264.0,132760.0,97.5,15.0,0,0,15900.0,1.0,1
0.016,16433.0,600110.0,99.65,8.0,1,1,3300.0,1.0,1
0.14,16801.0,550070.0,99.6,6.0,2,0,13800.0,1.0,1
0.675,24460.0,465140.0,97.76,31.0,0,1,24300.0,0.0,0
0.789,12060.0,147080.0,99.36,10.0,1,0,7500.0,1.0,1
0.473,24462.0,166090.0,99.21,9.0,0,1,9600.0,1.0,1
0.814,14250.0,104180.0,98.84,9.0,0,1,7500.0,1.0,0
0.311,16798.0,94490.0,99.26,9.0,1,0,9600.0,1.0,1
0.299,14610.0,250040.0,98.92,11.0,1,1,3300.0,1.0,1
0.119,22641.0,171150.0,99.55,10.0,1,0,7500.0,1.0,1
0.669,20083.0,186210.0,99.62,20.0,0,0,20100.0,1.0,1
0.42,17899.0,681110.0,99.44,19.0,3,1,47400.0,1.0,1
0.179,20450.0,870140.0,99.61,11.0,2,1,57900.0,1.0,1
0.122,24462.0,174110.0,99.04,14.0,0,1,7500.0,1.0,1
0.287,24466.0,63750.0,97.41,12.0,0,1,1200.0,1.0,1
0.621,18989.0,171990.0,98.55,12.0,3,1,9600.0,1.0,0
0.008,29205.0,270050.0,99.77,8.0,0,1,11700.0,1.0,1
0.547,11694.0,183440.0,99.26,7.0,2,0,5700.0,0.0,0
0.901,12059.0,250590.0,99.0,10.0,1,0,9600.0,0.0,1
0.718,17165.0,352610.0,99.03,11.0,1,0,13800.0,1.0,1
0.372,22636.0,270080.0,99.15,6.0,0,1,13800.0,1.0,1
0.048,12782.0,206760.0,99.45,13.0,3,0,13800.0,1.0,0
0.003,20449.0,225070.0,99.76,6.0,0,1,13800.0,1.0,1
0.001,18625.0,225610.0,99.78,10.0,0,1,11700.0,1.0,1
0.476,8768.0,132140.0,99.52,13.0,1,0,11700.0,0.0,1
0.034,17167.0,106590.0,99.21,13.0,0,0,11700.0,1.0,1
0.188,13514.0,449230.0,98.22,27.0,1,1,39000.0,1.0,0
0.191,18256.0,192580.0,98.05,16.0,0,1,20100.0,1.0,1
0.349,19718.0,257590.0,99.35,9.0,1,1,11700.0,1.0,0
1.0,16799.0,103540.0,99.89,2.0,0,1,3300.0,1.0,0
0.007,24829.0,150140.0,99.34,6.0,0,1,7500.0,1.0,1
0.082,20087.0,78090.0,97.53,13.0,0,0,3300.0,1.0,0
0.676,15338.0,183050.0,99.01,11.0,1,0,7500.0,1.0,0
0.003,11689.0,135110.0,99.62,15.0,0,0,15900.0,1.0,1
0.031,21183.0,375100.0,98.94,15.0,0,1,20100.0,1.0,1
0.01,12787.0,51060.0,97.16,15.0,2,1,3300.0,1.0,0
0.057,12417.0,232550.0,99.5,16.0,0,1,13800.0,1.0,0
0.036,19355.0,237510.0,99.28,10.0,0,1,9600.0,1.0,0
0.081,20086.0,301600.0,99.47,10.0,2,0,11700.0,1.0,0
0.017,27380.0,100050.0,99.89,5.0,1,0,3300.0,1.0,0
0.274,8765.0,81900.0,99.89,4.0,0,1,5400.0,0.0,0
0.325,25559.0,375050.0,99.5,11.0,0,1,22200.0,1.0,1
0.0,16432.0,210060.0,98.91,15.0,2,1,11700.0,1.0,1
0.0,16799.0,150090.0,99.47,7.0,3,1,11700.0,1.0,0
0.027,24833.0,70070.0,99.88,5.0,0,0,5700.0,1.0,0
0.148,23732.0,122550.0,97.69,16.0,0,1,3300.0,1.0,0
0.111,23739.0,207520.0,99.11,8.0,0,0,20100.0,1.0,0
0.412,12418.0,300140.0,99.37,9.0,0,1,24300.0,1.0,1
0.265,24825.0,96050.0,98.0,16.0,0,1,1200.0,1.0,1
0.974,10958.0,57120.0,99.29,7.0,0,0,5700.0,1.0,1
0.017,14608.0,181560.0,99.03,13.0,1,0,11700.0,1.0,1
0.154,18261.0,198670.0,99.03,15.0,0,1,13800.0,1.0,0
0.075,20820.0,315080.0,99.82,15.0,0,0,9600.0,1.0,1
1.0,8406.0,184540.0,99.74,6.0,0,0,15900.0,1.0,1
0.058,14607.0,72360.0,99.85,6.0,0,1,5700.0,1.0,1
0.893,15710.0,183320.0,98.22,20.0,3,1,15900.0,1.0,0
0.698,18986.0,180120.0,99.16,24.0,0,1,9600.0,0.0,0
0.356,18259.0,101540.0,99.43,9.0,0,1,5700.0,1.0,0
0.02,26653.0,175020.0,99.87,7.0,0,1,5400.0,1.0,1
0.0,15706.0,414140.0,99.37,8.0,2,0,47400.0,1.0,0
0.963,15703.0,156130.0,99.6,8.0,2,1,18000.0,0.0,1
0.307,9870.0,78030.0,99.09,5.0,0,0,9600.0,1.0,1
0.452,20087.0,115580.0,98.68,9.0,1,1,5400.0,1.0,1
0.14,21550.0,225130.0,98.79,16.0,1,1,7500.0,1.0,0
0.382,14978.0,105120.0,99.46,19.0,2,1,5400.0,1.0,0
0.311,25924.0,55610.0,98.19,10.0,0,0,1200.0,1.0,1
1.0,21176.0,98770.0,98.99,10.0,0,1,9600.0,1.0,1
0.094,12419.0,60030.0,98.43,13.0,0,1,3300.0,1.0,1
0.833,27020.0,141840.0,98.57,10.0,0,1,7500.0,1.0,1
0.136,11322.0,60090.0,99.49,8.0,2,1,5400.0,1.0,1
0.229,11330.0,125100.0,99.61,12.0,0,1,9600.0,1.0,1
0.58,16797.0,203680.0,98.62,16.0,3,0,13800.0,1.0,0
0.174,15706.0,96910.0,96.79,24.0,2,0,3300.0,1.0,1
0.432,8400.0,75620.0,99.86,6.0,0,1,5400.0,1.0,1
0.284,26653.0,300150.0,99.15,12.0,0,0,15900.0,1.0,0
0.653,16802.0,121650.0,97.53,12.0,0,1,5700.0,1.0,0
0.27,17892.0,135130.0,97.69,13.0,2,1,9600.0,1.0,1
0.381,13145.0,37600.0,98.73,5.0,0,1,1200.0,1.0,1
0.348,16797.0,53950.0,99.23,12.0,2,1,5400.0,1.0,0
0.234,18258.0,244650.0,98.77,18.0,0,0,9600.0,1.0,1
0.925,23006.0,187600.0,99.46,12.0,1,1,9600.0,1.0,1
0.019,14979.0,900040.0,99.73,11.0,3,1,55800.0,1.0,0
0.047,26290.0,236050.0,98.88,10.0,0,1,13800.0,1.0,0
0.045,17896.0,318100.0,99.29,9.0,2,0,13800.0,1.0,0
0.926,11325.0,33740.0,98.81,5.0,0,0,1200.0,1.0,1
0.032,12788.0,208440.0,97.9,21.0,0,1,13800.0,0.0,1
0.924,8774.0,144090.0,99.59,9.0,2,1,3300.0,1.0,1
0.454,12420.0,150080.0,98.56,7.0,0,0,7500.0,1.0,1
0.416,10598.0,84120.0,98.79,7.0,0,1,5400.0,1.0,1
0.016,18628.0,279060.0,99.11,15.0,1,0,18000.0,1.0,0
0.957,16074.0,182260.0,98.92,6.0,3,0,11700.0,1.0,1
0.937,16439.0,193370.0,99.39,20.0,0,1,11700.0,1.0,0
0.71,19358.0,72100.0,99.04,16.0,1,0,7500.0,1.0,1
0.195,20085.0,100080.0,98.99,11.0,0,1,7500.0,1.0,1
0.015,17896.0,294120.0,99.6,7.0,3,1,9600.0,1.0,1
0.11,21908.0,72080.0,97.79,8.0,0,0,5400.0,1.0,1
0.975,22635.0,131440.0,97.88,12.0,0,1,7500.0,1.0,0
0.0,19356.0,101310.0,99.88,7.0,0,1,1200.0,1.0,1
0.527,23736.0,230050.0,99.14,13.0,0,1,26400.0,1.0,1
0.217,14976.0,105080.0,97.79,12.0,0,1,5400.0,1.0,0
0.058,17169.0,300080.0,99.47,6.0,2,0,11700.0,1.0,0
0.988,10956.0,120820.0,99.48,6.0,1,1,5700.0,1.0,1
0.241,17898.0,196830.0,98.99,13.0,1,1,1200.0,1.0,0
0.016,12415.0,253640.0,98.45,19.0,2,0,5400.0,1.0,1
0.995,11321.0,76020.0,98.16,8.0,1,0,5700.0,1.0,1
0.157,20085.0,257280.0,99.37,9.0,1,1,11700.0,1.0,0
0.207,23005.0,90110.0,99.16,7.0,0,1,3300.0,1.0,1
0.124,11695.0,261070.0,98.59,10.0,0,0,13800.0,1.0,0
0.094,15705.0,45140.0,97.83,9.0,0,1,3300.0,1.0,0
0.175,21176.0,277130.0,98.71,32.0,2,1,22200.0,1.0,1
0.009,24467.0,120050.0,98.97,10.0,2,1,11700.0,1.0,0
0.645,16432.0,124290.0,99.37,7.0,0,0,9600.0,1.0,0
1.0,20445.0,139700.0,99.4,6.0,0,0,5700.0,1.0,1
0.993,15338.0,135080.0,98.3,7.0,0,1,7500.0,1.0,1
0.007,21176.0,162110.0,99.75,11.0,0,1,3300.0,1.0,1
1.0,9861.0,76620.0,99.71,3.0,0,1,5700.0,1.0,0
0.483,27746.0,46620.0,99.31,7.0,0,1,1200.0,1.0,1
0.242,15704.0,114230.0,98.95,9.0,3,1,3300.0,1.0,1
0.196,18624.0,240040.0,96.93,17.0,0,0,26400.0,1.0,0
0.553,16801.0,234120.0,99.88,3.0,0,1,22200.0,1.0,0
0.0,15335.0,441150.0,99.4,5.0,2,1,32700.0,1.0,0
0.266,17165.0,165050.0,98.61,12.0,2,0,5400.0,1.0,0
0.414,16798.0,170020.0,99.63,8.0,1,0,9600.0,1.0,1
0.02,24096.0,75190.0,98.9,12.0,1,0,3300.0,1.0,1
0.477,12786.0,227640.0,99.02,8.0,1,0,1200.0,1.0,1
0.091,13517.0,156030.0,98.6,15.0,0,1,9600.0,1.0,1
0.062,13516.0,270060.0,99.79,6.0,1,1,15900.0,1.0,1
0.037,22635.0,189090.0,99.46,23.0,2,1,7500.0,1.0,1
1.0,23007.0,93160.0,99.63,2.0,1,1,1200.0,1.0,1
0.074,27383.0,313220.0,99.1,10.0,0,0,11700.0,1.0,0
0.032,25921.0,87100.0,98.85,11.0,0,0,1200.0,1.0,0
0.0,16801.0,75050.0,96.16,18.0,0,0,7500.0,1.0,0
0.001,26287.0,121220.0,99.45,12.0,0,0,7500.0,1.0,1
0.637,8771.0,127270.0,99.82,6.0,0,1,5400.0,1.0,1
0.197,23738.0,105140.0,98.09,14.0,0,1,1200.0,1.0,0
0.161,9498.0,156150.0,99.64,7.0,2,1,1200.0,1.0,1
0.993,18264.0,438100.0,99.73,6.0,3,1,32700.0,1.0,0
0.261,27385.0,200040.0,99.18,16.0,1,1,13800.0,1.0,0
0.057,18264.0,85580.0,99.53,6.0,3,1,1200.0,1.0,1
1.0,12782.0,157580.0,99.88,3.0,0,1,3300.0,1.0,1
0.314,19353.0,223570.0,98.91,16.0,1,1,13800.0,1.0,0
0.148,14605.0,93670.0,99.5,8.0,0,0,3300.0,1.0,1
0.217,13880.0,62600.0,99.24,6.0,0,1,3300.0,1.0,1
0.021,23366.0,349270.0,99.71,5.0,1,0,15900.0,1.0,1
0.592,16799.0,325480.0,98.53,18.0,0,0,3300.0,1.0,0
0.369,16801.0,66060.0,96.53,12.0,0,0,5400.0,1.0,0
0.102,23008.0,127560.0,99.11,12.0,0,1,7500.0,1.0,0
0.0,16066.0,64380.0,99.37,11.0,2,0,1200.0,1.0,0
0.46,19719.0,292610.0,98.9,12.0,3,1,13800.0,1.0,0
0.114,21549.0,1750140.0,99.89,9.0,0,0,60000.0,1.0,1
0.366,23733.0,268340.0,98.81,14.0,1,0,13800.0,1.0,1
0.133,12416.0,66960.0,98.12,8.0,0,0,5400.0,1.0,0
0.056,19725.0,384060.0,99.2,16.0,1,1,15900.0,1.0,0
0.939,21549.0,106010.0,95.91,26.0,1,0,5400.0,1.0,1
0.929,23008.0,109790.0,99.8,7.0,0,1,3300.0,1.0,1
0.0,22637.0,180060.0,98.46,16.0,0,0,15900.0,1.0,0
0.27,24101.0,180060.0,99.15,9.0,0,1,5400.0,1.0,0
0.8,11685.0,65770.0,98.38,6.0,1,1,5400.0,0.0,1
0.005,15704.0,270080.0,98.89,11.0,0,1,20100.0,1.0,0
0.048,12421.0,105080.0,99.3,10.0,2,1,9600.0,1.0,0
0.012,19719.0,240080.0,99.13,10.0,3,1,24300.0,1.0,0
0.028,19721.0,103310.0,98.96,12.0,0,1,5400.0,1.0,0
0.002,33230.0,240100.0,99.67,9.0,1,1,5400.0,1.0,0
0.12,14606.0,63100.0,97.95,7.0,2,1,1200.0,1.0,1
0.004,23010.0,600030.0,99.65,7.0,0,1,26400.0,1.0,1
0.269,24465.0,150050.0,99.14,14.0,0,0,5400.0,1.0,1
0.048,17530.0,189690.0,99.7,6.0,1,0,1200.0,1.0,0
0.113,15708.0,275150.0,98.95,20.0,2,1,11700.0,1.0,1
0.039,24467.0,300070.0,99.23,11.0,1,1,11700.0,1.0,1
0.055,23736.0,187610.0,98.9,13.0,3,0,7500.0,1.0,1
0.68,29212.0,137150.0,98.91,8.0,0,0,1200.0,1.0,0
1.0,14608.0,71280.0,99.88,3.0,0,0,5700.0,1.0,0
0.669,14244.0,30130.0,98.47,8.0,0,1,5700.0,1.0,1
0.216,14606.0,135150.0,99.09,10.0,0,1,9600.0,1.0,0
0.842,25922.0,690140.0,99.8,6.0,0,1,47400.0,1.0,0
0.079,16068.0,384150.0,99.04,9.0,3,1,22200.0,1.0,1
0.58,25922.0,162650.0,99.55,12.0,0,0,5400.0,1.0,1
0.0,13510.0,207110.0,98.2,9.0,0,1,26400.0,1.0,1
0.254,20450.0,101720.0,99.35,5.0,1,0,5700.0,1.0,0
0.298,18263.0,93060.0,98.7,10.0,2,1,7500.0,1.0,1
0.947,14243.0,229850.0,99.12,9.0,3,0,1200.0,1.0,0
0.022,19721.0,375080.0,99.05,12.0,2,0,32700.0,1.0,0
0.009,12780.0,407950.0,99.52,14.0,1,1,30600.0,1.0,1
0.0,13515.0,128760.0,99.1,8.0,0,1,5400.0,1.0,1
0.108,23368.0,247650.0,98.93,25.0,0,1,9600.0,1.0,0
1.0,13520.0,65120.0,98.17,8.0,2,1,5400.0,1.0,1
0.08,22272.0,222030.0,99.29,12.0,0,0,1200.0,1.0,0
0.018,26286.0,138050.0,99.89,5.0,0,0,7500.0,1.0,1
0.69,12419.0,175730.0,99.19,7.0,0,1,1200.0,1.0,1
0.085,24467.0,135080.0,98.76,7.0,0,1,11700.0,1.0,0
0.169,21179.0,111370.0,98.58,12.0,1,1,7500.0,1.0,1
0.053,13875.0,186250.0,98.95,14.0,3,0,9600.0,1.0,1
0.35,24835.0,325040.0,98.56,26.0,1,0,26400.0,1.0,1
0.002,16802.0,320370.0,98.89,11.0,0,1,24300.0,1.0,0
0.885,21906.0,180110.0,97.87,14.0,0,0,11700.0,1.0,0
0.847,25200.0,50710.0,98.85,5.0,0,0,1200.0,1.0,0
0.273,9140.0,63960.0,99.49,6.0,0,1,3300.0,1.0,0
0.792,17169.0,105130.0,98.07,8.0,0,1,5400.0,1.0,1
1.0,8401.0,102660.0,99.84,4.0,0,0,5400.0,1.0,0
0.131,16072.0,143120.0,98.41,12.0,3,1,3300.0,1.0,0
0.021,28843.0,129530.0,99.19,20.0,0,1,5400.0,1.0,0
0.002,21179.0,60150.0,98.89,7.0,2,1,5700.0,1.0,1
0.009,21550.0,184540.0,99.26,6.0,1,1,13800.0,1.0,0
0.207,14249.0,300150.0,99.57,10.0,1,0,32700.0,1.0,0
0.124,24105.0,297060.0,99.45,14.0,0,1,20100.0,1.0,0
0.013,25557.0,152610.0,99.3,7.0,0,0,11700.0,1.0,0
0.18,21540.0,127590.0,98.95,11.0,0,1,3300.0,1.0,1
0.381,15337.0,99070.0,97.99,18.0,2,1,5400.0,1.0,0
0.767,22639.0,115140.0,99.22,11.0,3,0,9600.0,1.0,0
0.995,17161.0,186090.0,98.72,15.0,0,0,11700.0,1.0,0
0.727,14615.0,383660.0,98.38,26.0,2,1,20100.0,1.0,1
1.0,24825.0,126080.0,99.68,3.0,0,0,1200.0,1.0,1
0.056,21178.0,135030.0,99.86,5.0,0,1,7500.0,1.0,1
0.905,23009.0,325140.0,98.87,19.0,0,1,18000.0,1.0,0
0.002,23374.0,162080.0,99.5,7.0,0,1,1200.0,1.0,1
0.397,20818.0,216040.0,99.12,10.0,3,1,20100.0,1.0,1
0.107,10229.0,280130.0,99.67,13.0,0,1,18000.0,1.0,1
0.882,12419.0,74430.0,99.41,5.0,3,0,5400.0,1.0,1
0.028,13517.0,390060.0,99.76,11.0,2,0,15900.0,1.0,0
0.282,22635.0,132790.0,97.52,17.0,0,1,7500.0,1.0,0
0.098,14605.0,150090.0,98.62,12.0,0,1,9600.0,1.0,1
0.121,28844.0,105150.0,99.53,14.0,0,1,7500.0,1.0,0
0.018,21181.0,240570.0,99.89,5.0,1,0,11700.0,1.0,0
0.336,16439.0,240090.0,99.78,11.0,0,1,5400.0,1.0,0
0.169,16068.0,427050.0,99.76,6.0,3,1,47400.0,1.0,1
0.019,17530.0,232230.0,99.74,8.0,2,1,20100.0,1.0,1
0.093,17890.0,367640.0,99.19,7.0,3,1,9600.0,1.0,0
0.202,12425.0,162540.0,98.75,16.0,3,0,7500.0,1.0,1
0.011,18990.0,385570.0,99.87,6.0,3,0,1200.0,1.0,0
0.076,30306.0,100060.0,99.63,7.0,0,0,11700.0,1.0,0
0.017,16439.0,54130.0,99.87,10.0,0,1,1200.0,1.0,0
0.023,19353.0,300110.0,99.15,16.0,1,0,3300.0,1.0,1
1.0,12425.0,75680.0,98.65,4.0,1,1,1200.0,1.0,0
0.803,11694.0,74910.0,99.67,5.0,0,0,5700.0,1.0,1
0.2,26288.0,101120.0,99.89,4.0,0,1,5400.0,1.0,0
